station_id,name,num_bicycles_available,last_reported
NBV:Station:339456,Gewerkschaftshaus,5,2026-05-24 04:13:08+02
NBV:Station:660939,Neckarau - Markuskirche,10,2026-05-24 04:13:08+02
NBV:Station:29964359,Am Plankenkopf,7,2026-05-24 04:13:08+02
NBV:Station:30612064,Lindenhof - Meeräckerplatz,4,2026-05-24 04:13:08+02
NBV:Station:33282690,Niederfeld - Diakonissen-Krankenhaus,4,2026-05-24 04:13:08+02
NBV:Station:30612162,Neuostheim – Dürerstraße,6,2026-05-24 04:13:08+02
NBV:Station:661021,LU Süd - Schützenplatz,11,2026-05-24 04:13:08+02
NBV:Station:339459,Nationaltheater,4,2026-05-24 04:13:08+02
NBV:Station:660943,Schwetzingerstadt - rnv Betriebshof Möhlstraße,1,2026-05-24 04:13:08+02
NBV:Station:260511069,Waldhof -  Gartenstadt / Freilichtbühne,2,2026-05-24 04:13:08+02
NBV:Station:30612264,B3 – Schillerplatz,1,2026-05-24 04:13:08+02
NBV:Station:660983,Neckarstadt-West - Riedfeldstraße,14,2026-05-24 04:13:08+02
NBV:Station:195402059,Oststadt - Augusta Anlage,2,2026-05-24 04:13:08+02
NBV:Station:31471648,Almenhof August-Bebel-Park,27,2026-05-24 04:13:08+02
NBV:Station:339349,Neumarkt,11,2026-05-24 04:13:08+02
NBV:Station:344836,Berliner Platz,12,2026-05-24 04:13:08+02
NBV:Station:378596231,Seckenheim - S-Bahnhof  Seckenheim-Hochstätt,4,2026-05-24 04:13:08+02
NBV:Station:381679124,Jungbusch - Werftstraße,5,2026-05-24 04:13:08+02
NBV:Station:339346,Neckarstadt-Ost - Lange Rötterstraße,11,2026-05-24 04:13:08+02
NBV:Station:339478,Technische Hochschule Mannheim,5,2026-05-24 04:13:08+02
NBV:Station:28450647,Schwetzingerstadt - Richard-Wagner-Straße,4,2026-05-24 04:13:08+02
NBV:Station:339476,Jungbusch - Jungbuschstraße,1,2026-05-24 04:13:08+02
NBV:Station:30612231,Neckarstadt-West – Gartenfeldstraße,8,2026-05-24 04:13:08+02
NBV:Station:30612240,Neckarstadt-West – Marchivum,5,2026-05-24 04:13:08+02
NBV:Station:33282192,G1 – Marktplatz,1,2026-05-24 04:13:08+02
NBV:Station:3938985,Pfalzgrafenplatz,7,2026-05-24 04:13:08+02
NBV:Station:393329858,Franklin - Wasserwerkstraße,1,2026-05-24 04:13:08+02
NBV:Station:7853258,Universitätsklinik Mannheim,12,2026-05-24 04:13:08+02
NBV:Station:260511632,Waldhof -  Waldstraße / Hermann-Gutzmann-Schule,6,2026-05-24 04:13:08+02
NBV:Station:339475,Hauptbahnhof Mannheim,10,2026-05-24 04:13:08+02
NBV:Station:661024,LU Süd - Rheinallee,1,2026-05-24 04:13:08+02
NBV:Station:498226541,Turley - Heinrich-Wittkamp-Straße,11,2026-05-24 04:13:08+02
NBV:Station:378596026,Seckenheim - Wasserturm / Kapellenplatz,11,2026-05-24 04:13:08+02
NBV:Station:30612225,Wohlgelegen - Ludolf-Krehl-Straße,10,2026-05-24 04:13:08+02
NBV:Station:339343,Neckarstadt - Alter Messplatz,11,2026-05-24 04:13:08+02
NBV:Station:27230871,Neckarstadt-Ost - Herzogenriedpark,4,2026-05-24 04:13:08+02
NBV:Station:339485,Schwetzingerstadt - Pestalozzischule,11,2026-05-24 04:13:08+02
NBV:Station:5582461,Oststadt Karl-Ludwig-Straße,2,2026-05-24 04:13:08+02
NBV:Station:33776080,Gerd-Dehof-Platz,5,2026-05-24 04:13:08+02
NBV:Station:378595589,Feudenheim - St. Peter & Paul Kirche,9,2026-05-24 04:13:08+02
NBV:Station:27231009,Neckarau - Friedrichstraße,18,2026-05-24 04:13:08+02
NBV:Station:28450544,Schwetzingerstadt - Krappmühlstraße,8,2026-05-24 04:13:08+02
NBV:Station:339472,A5 - Universität West,2,2026-05-24 04:13:08+02
NBV:Station:378595742,Feudenheim - Endstelle / Odenwald Straße,17,2026-05-24 04:13:08+02
NBV:Station:146888651,Feudenheim - Neckarplatt / Sportpark,2,2026-05-24 04:13:08+02
NBV:Station:7596144,LU Süd - Bayernplatz,1,2026-05-24 04:13:08+02
NBV:Station:4915747,P7 - Fressgasse,2,2026-05-24 04:13:08+02
NBV:Station:29456334,LU-Süd - Halbergstraße,10,2026-05-24 04:13:08+02
NBV:Station:58196168,HBf / Tattersallstraße,37,2026-05-24 04:13:08+02
NBV:Station:260511828,Waldhof - Taunusplatz,2,2026-05-24 04:13:08+02
NBV:Station:4726808,DHBW Mannheim - Campus Coblitzallee,1,2026-05-24 04:13:08+02
NBV:Station:344840,Rhein-Galerie,2,2026-05-24 04:13:08+02
NBV:Station:28450596,Schwetzingerstadt - Keplerstraße,8,2026-05-24 04:13:08+02
NBV:Station:24559100,Neuhermsheim - Dragonerweg,4,2026-05-24 04:13:08+02
NBV:Station:4726822,DHBW Mannheim - Campus Käfertalerstr.,1,2026-05-24 04:13:08+02
NBV:Station:38930122,Käfertal Mitte,3,2026-05-24 04:13:08+02
NBV:Station:57585948,Roche - Tor 4,4,2026-05-24 04:13:08+02
NBV:Station:29794323,Turleyplatz,3,2026-05-24 04:13:08+02
NBV:Station:11272311,Amtsgericht,3,2026-05-24 04:13:08+02
NBV:Station:28455055,Oststadt - Beethovenstraße,5,2026-05-24 04:13:08+02
NBV:Station:30612250,U3 – Herschelbad,4,2026-05-24 03:38:23+02
NBV:Station:11272337,Wredestraße,11,2026-05-24 03:38:23+02
NBV:Station:11272269,Schwanthalerplatz,3,2026-05-24 03:38:23+02
NBV:Station:660971,Neckarau - Hans-Sachs-Ring,24,2026-05-24 03:38:23+02
NBV:Station:1557693,Lindenhof - Johanniskirche,7,2026-05-24 03:38:23+02
NBV:Station:339464,E4 - Rathaus,4,2026-05-24 03:38:23+02
NBV:Station:660999,Hemshof - BASF Süd,3,2026-05-24 03:38:23+02
NBV:Station:28450242,Lindenhof - Hanns-Glückstein-Park ,10,2026-05-24 03:38:23+02
NBV:Station:28450681,Neckarstadt-Ost  - Clignetplatz,6,2026-05-24 03:38:23+02
NBV:Station:33282236,Eastsite,4,2026-05-24 03:38:23+02
NBV:Station:276163348,Tunnelstraße / Suezkanal,10,2026-05-24 03:38:23+02
NBV:Station:339456,Gewerkschaftshaus,3,2026-05-24 03:38:23+02
NBV:Station:660939,Neckarau - Markuskirche,10,2026-05-24 03:38:23+02
NBV:Station:29964359,Am Plankenkopf,8,2026-05-24 03:38:23+02
NBV:Station:30612064,Lindenhof - Meeräckerplatz,4,2026-05-24 03:38:23+02
NBV:Station:661021,LU Süd - Schützenplatz,11,2026-05-24 03:38:23+02
NBV:Station:339459,Nationaltheater,5,2026-05-24 03:38:23+02
NBV:Station:33282690,Niederfeld - Diakonissen-Krankenhaus,4,2026-05-24 03:38:23+02
NBV:Station:30612162,Neuostheim – Dürerstraße,6,2026-05-24 03:38:23+02
NBV:Station:660943,Schwetzingerstadt - rnv Betriebshof Möhlstraße,1,2026-05-24 03:38:23+02
NBV:Station:260511069,Waldhof -  Gartenstadt / Freilichtbühne,2,2026-05-24 03:38:23+02
NBV:Station:30612264,B3 – Schillerplatz,1,2026-05-24 03:38:23+02
NBV:Station:660983,Neckarstadt-West - Riedfeldstraße,13,2026-05-24 03:38:23+02
NBV:Station:31471648,Almenhof August-Bebel-Park,27,2026-05-24 03:38:23+02
NBV:Station:195402059,Oststadt - Augusta Anlage,2,2026-05-24 03:38:23+02
NBV:Station:339349,Neumarkt,11,2026-05-24 03:38:23+02
NBV:Station:344836,Berliner Platz,12,2026-05-24 03:38:23+02
NBV:Station:378596231,Seckenheim - S-Bahnhof  Seckenheim-Hochstätt,4,2026-05-24 03:38:23+02
NBV:Station:381679124,Jungbusch - Werftstraße,5,2026-05-24 03:38:23+02
NBV:Station:24559076,Herzogenried - Sandgewann,2,2026-05-24 03:38:23+02
NBV:Station:339465,Kunsthalle,2,2026-05-24 03:38:23+02
NBV:Station:34525897,Roche - Tor 1,3,2026-05-24 03:38:23+02
NBV:Station:146888468,Feudenheim- Schelmenbuckel/Talstraße,3,2026-05-24 03:38:23+02
NBV:Station:339352,Jungbusch - Popakademie,9,2026-05-24 03:38:23+02
NBV:Station:146888993,Oststadt - Unterer Luisenpark,5,2026-05-24 03:38:23+02
NBV:Station:9214247,Mannheimer Straße,7,2026-05-24 03:38:23+02
NBV:Station:57585097,S-Bahnhof Waldhof,8,2026-05-24 03:38:23+02
NBV:Station:329696044,LU-Süd - Dürerplatz,1,2026-05-24 03:38:23+02
NBV:Station:329696289,LU-Hemshof Hartmannstraße / Rohrlachstraße,8,2026-05-24 03:38:23+02
NBV:Station:339462,R1 - Marktplatz,2,2026-05-24 03:38:23+02
NBV:Station:38930075,Franklin - Bensheimer Straße,2,2026-05-24 03:38:23+02
NBV:Station:29111804,S-Bahnhof Arena/Maimarkt,1,2026-05-24 03:38:23+02
NBV:Station:339487,N5 - Kapuzinerplanken ,1,2026-05-24 03:38:23+02
NBV:Station:339461,Kongresszentrum Rosengarten,1,2026-05-24 03:38:23+02
NBV:Station:660974,MVV Hochhaus,7,2026-05-24 03:38:23+02
NBV:Station:339350,Studentensiedlung Ludwig Frank,20,2026-05-24 03:38:23+02
NBV:Station:660978,Neckarstadt-Ost  - Carl-Zuckmayer-Straße,12,2026-05-24 03:38:23+02
NBV:Station:339457,Theresienkrankenhaus,2,2026-05-24 03:38:23+02
NBV:Station:4915747,P7 - Fressgasse,2,2026-05-24 03:38:23+02
NBV:Station:146888651,Feudenheim - Neckarplatt / Sportpark,2,2026-05-24 03:38:23+02
NBV:Station:7596144,LU Süd - Bayernplatz,1,2026-05-24 03:38:23+02
NBV:Station:29456334,LU-Süd - Halbergstraße,10,2026-05-24 03:38:23+02
NBV:Station:260511828,Waldhof - Taunusplatz,2,2026-05-24 03:38:23+02
NBV:Station:58196168,HBf / Tattersallstraße,37,2026-05-24 03:38:23+02
NBV:Station:4726808,DHBW Mannheim - Campus Coblitzallee,1,2026-05-24 03:38:23+02
NBV:Station:344840,Rhein-Galerie,2,2026-05-24 03:38:23+02
NBV:Station:24559100,Neuhermsheim - Dragonerweg,4,2026-05-24 03:38:23+02
NBV:Station:28450596,Schwetzingerstadt - Keplerstraße,8,2026-05-24 03:38:23+02
NBV:Station:4726822,DHBW Mannheim - Campus Käfertalerstr.,1,2026-05-24 03:38:23+02
NBV:Station:38930122,Käfertal Mitte,3,2026-05-24 03:38:23+02
NBV:Station:57585948,Roche - Tor 4,4,2026-05-24 03:38:23+02
NBV:Station:29794323,Turleyplatz,3,2026-05-24 03:38:23+02
NBV:Station:11272311,Amtsgericht,3,2026-05-24 03:38:23+02
NBV:Station:28455055,Oststadt - Beethovenstraße,5,2026-05-24 03:38:23+02
NBV:Station:339346,Neckarstadt-Ost - Lange Rötterstraße,12,2026-05-24 03:38:23+02
NBV:Station:28450647,Schwetzingerstadt - Richard-Wagner-Straße,4,2026-05-24 03:38:23+02
NBV:Station:339476,Jungbusch - Jungbuschstraße,3,2026-05-24 03:38:23+02
NBV:Station:339478,Technische Hochschule Mannheim,5,2026-05-24 03:38:23+02
NBV:Station:30612231,Neckarstadt-West – Gartenfeldstraße,8,2026-05-24 03:38:23+02
NBV:Station:33282192,G1 – Marktplatz,1,2026-05-24 03:38:23+02
NBV:Station:3938985,Pfalzgrafenplatz,7,2026-05-24 03:38:23+02
NBV:Station:30612240,Neckarstadt-West – Marchivum,5,2026-05-24 03:38:23+02
NBV:Station:393329858,Franklin - Wasserwerkstraße,1,2026-05-24 03:38:23+02
NBV:Station:7853258,Universitätsklinik Mannheim,11,2026-05-24 03:38:23+02
NBV:Station:260511632,Waldhof -  Waldstraße / Hermann-Gutzmann-Schule,6,2026-05-24 03:38:23+02
NBV:Station:339475,Hauptbahnhof Mannheim,7,2026-05-24 03:38:23+02
NBV:Station:661024,LU Süd - Rheinallee,1,2026-05-24 03:38:23+02
NBV:Station:498226541,Turley - Heinrich-Wittkamp-Straße,11,2026-05-24 03:38:23+02
NBV:Station:339343,Neckarstadt - Alter Messplatz,11,2026-05-24 03:38:23+02
NBV:Station:27230871,Neckarstadt-Ost - Herzogenriedpark,4,2026-05-24 03:38:23+02
NBV:Station:339485,Schwetzingerstadt - Pestalozzischule,11,2026-05-24 03:38:23+02
NBV:Station:5582461,Oststadt Karl-Ludwig-Straße,2,2026-05-24 03:38:23+02
NBV:Station:378596026,Seckenheim - Wasserturm / Kapellenplatz,11,2026-05-24 03:38:23+02
NBV:Station:30612225,Wohlgelegen - Ludolf-Krehl-Straße,10,2026-05-24 03:38:23+02
NBV:Station:33776080,Gerd-Dehof-Platz,5,2026-05-24 03:38:23+02
NBV:Station:378595589,Feudenheim - St. Peter & Paul Kirche,9,2026-05-24 03:38:23+02
NBV:Station:27231009,Neckarau - Friedrichstraße,24,2026-05-24 03:38:23+02
NBV:Station:339472,A5 - Universität West,2,2026-05-24 03:38:23+02
NBV:Station:378595742,Feudenheim - Endstelle / Odenwald Straße,17,2026-05-24 03:38:23+02
NBV:Station:28450544,Schwetzingerstadt - Krappmühlstraße,7,2026-05-24 03:38:23+02
NBV:Station:339465,Kunsthalle,2,2026-05-24 03:04:57+02
NBV:Station:34525897,Roche - Tor 1,3,2026-05-24 03:04:57+02
NBV:Station:24559076,Herzogenried - Sandgewann,2,2026-05-24 03:04:57+02
NBV:Station:339466,G7 - Westliche Unterstadt,1,2026-05-24 03:04:57+02
NBV:Station:146888993,Oststadt - Unterer Luisenpark,5,2026-05-24 03:04:57+02
NBV:Station:9214247,Mannheimer Straße,7,2026-05-24 03:04:57+02
NBV:Station:339352,Jungbusch - Popakademie,7,2026-05-24 03:04:57+02
NBV:Station:146888468,Feudenheim- Schelmenbuckel/Talstraße,3,2026-05-24 03:04:57+02
NBV:Station:339462,R1 - Marktplatz,2,2026-05-24 03:04:57+02
NBV:Station:29111804,S-Bahnhof Arena/Maimarkt,1,2026-05-24 03:04:57+02
NBV:Station:38930075,Franklin - Bensheimer Straße,2,2026-05-24 03:04:57+02
NBV:Station:329696044,LU-Süd - Dürerplatz,1,2026-05-24 03:04:57+02
NBV:Station:57585097,S-Bahnhof Waldhof,8,2026-05-24 03:04:57+02
NBV:Station:329696289,LU-Hemshof Hartmannstraße / Rohrlachstraße,8,2026-05-24 03:04:57+02
NBV:Station:660978,Neckarstadt-Ost  - Carl-Zuckmayer-Straße,12,2026-05-24 03:04:57+02
NBV:Station:339350,Studentensiedlung Ludwig Frank,19,2026-05-24 03:04:57+02
NBV:Station:660974,MVV Hochhaus,5,2026-05-24 03:04:57+02
NBV:Station:339457,Theresienkrankenhaus,2,2026-05-24 03:04:57+02
NBV:Station:339461,Kongresszentrum Rosengarten,1,2026-05-24 03:04:57+02
NBV:Station:1557693,Lindenhof - Johanniskirche,7,2026-05-24 03:04:57+02
NBV:Station:28450242,Lindenhof - Hanns-Glückstein-Park ,9,2026-05-24 03:04:57+02
NBV:Station:339464,E4 - Rathaus,4,2026-05-24 03:04:57+02
NBV:Station:660999,Hemshof - BASF Süd,3,2026-05-24 03:04:57+02
NBV:Station:11272269,Schwanthalerplatz,3,2026-05-24 03:04:57+02
NBV:Station:11272337,Wredestraße,11,2026-05-24 03:04:57+02
NBV:Station:30612250,U3 – Herschelbad,4,2026-05-24 03:04:57+02
NBV:Station:660971,Neckarau - Hans-Sachs-Ring,24,2026-05-24 03:04:57+02
NBV:Station:660939,Neckarau - Markuskirche,10,2026-05-24 03:04:57+02
NBV:Station:33282236,Eastsite,4,2026-05-24 03:04:57+02
NBV:Station:28450681,Neckarstadt-Ost  - Clignetplatz,5,2026-05-24 03:04:57+02
NBV:Station:276163348,Tunnelstraße / Suezkanal,10,2026-05-24 03:04:57+02
NBV:Station:30612162,Neuostheim – Dürerstraße,6,2026-05-24 03:04:57+02
NBV:Station:33282690,Niederfeld - Diakonissen-Krankenhaus,4,2026-05-24 03:04:57+02
NBV:Station:339459,Nationaltheater,5,2026-05-24 03:04:57+02
NBV:Station:661021,LU Süd - Schützenplatz,10,2026-05-24 03:04:57+02
NBV:Station:260511069,Waldhof -  Gartenstadt / Freilichtbühne,2,2026-05-24 03:04:57+02
NBV:Station:660943,Schwetzingerstadt - rnv Betriebshof Möhlstraße,1,2026-05-24 03:04:57+02
NBV:Station:29964359,Am Plankenkopf,9,2026-05-24 03:04:57+02
NBV:Station:30612064,Lindenhof - Meeräckerplatz,4,2026-05-24 03:04:57+02
NBV:Station:195402059,Oststadt - Augusta Anlage,2,2026-05-24 03:04:57+02
NBV:Station:31471648,Almenhof August-Bebel-Park,27,2026-05-24 03:04:57+02
NBV:Station:381679124,Jungbusch - Werftstraße,5,2026-05-24 03:04:57+02
NBV:Station:339349,Neumarkt,11,2026-05-24 03:04:57+02
NBV:Station:344836,Berliner Platz,12,2026-05-24 03:04:57+02
NBV:Station:378596231,Seckenheim - S-Bahnhof  Seckenheim-Hochstätt,4,2026-05-24 03:04:57+02
NBV:Station:30612264,B3 – Schillerplatz,0,2026-05-24 03:04:57+02
NBV:Station:660983,Neckarstadt-West - Riedfeldstraße,11,2026-05-24 03:04:57+02
NBV:Station:30612231,Neckarstadt-West – Gartenfeldstraße,8,2026-05-24 03:04:57+02
NBV:Station:30612240,Neckarstadt-West – Marchivum,5,2026-05-24 03:04:57+02
NBV:Station:3938985,Pfalzgrafenplatz,7,2026-05-24 03:04:57+02
NBV:Station:33282192,G1 – Marktplatz,1,2026-05-24 03:04:57+02
NBV:Station:339346,Neckarstadt-Ost - Lange Rötterstraße,9,2026-05-24 03:04:57+02
NBV:Station:339478,Technische Hochschule Mannheim,4,2026-05-24 03:04:57+02
NBV:Station:339476,Jungbusch - Jungbuschstraße,5,2026-05-24 03:04:57+02
NBV:Station:28450647,Schwetzingerstadt - Richard-Wagner-Straße,4,2026-05-24 03:04:57+02
NBV:Station:339475,Hauptbahnhof Mannheim,14,2026-05-24 03:04:57+02
NBV:Station:260511632,Waldhof -  Waldstraße / Hermann-Gutzmann-Schule,6,2026-05-24 03:04:57+02
NBV:Station:7853258,Universitätsklinik Mannheim,11,2026-05-24 03:04:57+02
NBV:Station:661024,LU Süd - Rheinallee,1,2026-05-24 03:04:57+02
NBV:Station:393329858,Franklin - Wasserwerkstraße,1,2026-05-24 03:04:57+02
NBV:Station:30612225,Wohlgelegen - Ludolf-Krehl-Straße,10,2026-05-24 03:04:57+02
NBV:Station:378596026,Seckenheim - Wasserturm / Kapellenplatz,11,2026-05-24 03:04:57+02
NBV:Station:27230871,Neckarstadt-Ost - Herzogenriedpark,4,2026-05-24 03:04:57+02
NBV:Station:339485,Schwetzingerstadt - Pestalozzischule,11,2026-05-24 03:04:57+02
NBV:Station:5582461,Oststadt Karl-Ludwig-Straße,2,2026-05-24 03:04:57+02
NBV:Station:339343,Neckarstadt - Alter Messplatz,10,2026-05-24 03:04:57+02
NBV:Station:33776080,Gerd-Dehof-Platz,5,2026-05-24 03:04:57+02
NBV:Station:498226541,Turley - Heinrich-Wittkamp-Straße,11,2026-05-24 03:04:57+02
NBV:Station:28450544,Schwetzingerstadt - Krappmühlstraße,7,2026-05-24 03:04:57+02
NBV:Station:378595742,Feudenheim - Endstelle / Odenwald Straße,17,2026-05-24 03:04:57+02
NBV:Station:339472,A5 - Universität West,2,2026-05-24 03:04:57+02
NBV:Station:27231009,Neckarau - Friedrichstraße,24,2026-05-24 03:04:57+02
NBV:Station:378595589,Feudenheim - St. Peter & Paul Kirche,9,2026-05-24 03:04:57+02
NBV:Station:29456334,LU-Süd - Halbergstraße,9,2026-05-24 03:04:57+02
NBV:Station:58196168,HBf / Tattersallstraße,37,2026-05-24 03:04:57+02
NBV:Station:260511828,Waldhof - Taunusplatz,2,2026-05-24 03:04:57+02
NBV:Station:146888651,Feudenheim - Neckarplatt / Sportpark,2,2026-05-24 03:04:57+02
NBV:Station:7596144,LU Süd - Bayernplatz,1,2026-05-24 03:04:57+02
NBV:Station:4915747,P7 - Fressgasse,3,2026-05-24 03:04:57+02
NBV:Station:28450596,Schwetzingerstadt - Keplerstraße,9,2026-05-24 03:04:57+02
NBV:Station:344840,Rhein-Galerie,2,2026-05-24 03:04:57+02
NBV:Station:24559100,Neuhermsheim - Dragonerweg,4,2026-05-24 03:04:57+02
NBV:Station:4726822,DHBW Mannheim - Campus Käfertalerstr.,1,2026-05-24 03:04:57+02
NBV:Station:4726808,DHBW Mannheim - Campus Coblitzallee,1,2026-05-24 03:04:57+02
NBV:Station:38930122,Käfertal Mitte,3,2026-05-24 03:04:57+02
NBV:Station:11272311,Amtsgericht,3,2026-05-24 03:04:57+02
NBV:Station:28455055,Oststadt - Beethovenstraße,5,2026-05-24 03:04:57+02
NBV:Station:57585948,Roche - Tor 4,4,2026-05-24 03:04:57+02
NBV:Station:29794323,Turleyplatz,3,2026-05-24 03:04:57+02
NBV:Station:58196168,HBf / Tattersallstraße,37,2026-05-24 02:31:44+02
NBV:Station:260511828,Waldhof - Taunusplatz,2,2026-05-24 02:31:44+02
NBV:Station:29456334,LU-Süd - Halbergstraße,8,2026-05-24 02:31:44+02
NBV:Station:146888651,Feudenheim - Neckarplatt / Sportpark,2,2026-05-24 02:31:44+02
NBV:Station:7596144,LU Süd - Bayernplatz,1,2026-05-24 02:31:44+02
NBV:Station:4915747,P7 - Fressgasse,3,2026-05-24 02:31:44+02
NBV:Station:4726822,DHBW Mannheim - Campus Käfertalerstr.,1,2026-05-24 02:31:44+02
NBV:Station:344840,Rhein-Galerie,2,2026-05-24 02:31:44+02
NBV:Station:28450596,Schwetzingerstadt - Keplerstraße,9,2026-05-24 02:31:44+02
NBV:Station:24559100,Neuhermsheim - Dragonerweg,4,2026-05-24 02:31:44+02
NBV:Station:4726808,DHBW Mannheim - Campus Coblitzallee,1,2026-05-24 02:31:44+02
NBV:Station:38930122,Käfertal Mitte,3,2026-05-24 02:31:44+02
NBV:Station:11272311,Amtsgericht,3,2026-05-24 02:31:44+02
NBV:Station:28455055,Oststadt - Beethovenstraße,6,2026-05-24 02:31:44+02
NBV:Station:29794323,Turleyplatz,3,2026-05-24 02:31:44+02
NBV:Station:57585948,Roche - Tor 4,4,2026-05-24 02:31:44+02
NBV:Station:30612240,Neckarstadt-West – Marchivum,5,2026-05-24 02:31:44+02
NBV:Station:364019650,Lindenhofplatz / HBF Süd,1,2026-05-24 02:31:44+02
NBV:Station:33282192,G1 – Marktplatz,1,2026-05-24 02:31:44+02
NBV:Station:3938985,Pfalzgrafenplatz,7,2026-05-24 02:31:44+02
NBV:Station:30612231,Neckarstadt-West – Gartenfeldstraße,8,2026-05-24 02:31:44+02
NBV:Station:339478,Technische Hochschule Mannheim,4,2026-05-24 02:31:44+02
NBV:Station:28450647,Schwetzingerstadt - Richard-Wagner-Straße,4,2026-05-24 02:31:44+02
NBV:Station:339476,Jungbusch - Jungbuschstraße,10,2026-05-24 02:31:44+02
NBV:Station:339346,Neckarstadt-Ost - Lange Rötterstraße,8,2026-05-24 02:31:44+02
NBV:Station:661024,LU Süd - Rheinallee,1,2026-05-24 02:31:44+02
NBV:Station:7853258,Universitätsklinik Mannheim,11,2026-05-24 02:31:44+02
NBV:Station:260511632,Waldhof -  Waldstraße / Hermann-Gutzmann-Schule,6,2026-05-24 02:31:44+02
NBV:Station:339475,Hauptbahnhof Mannheim,21,2026-05-24 02:31:44+02
NBV:Station:393329858,Franklin - Wasserwerkstraße,1,2026-05-24 02:31:44+02
NBV:Station:33776080,Gerd-Dehof-Platz,5,2026-05-24 02:31:44+02
NBV:Station:378596026,Seckenheim - Wasserturm / Kapellenplatz,11,2026-05-24 02:31:44+02
NBV:Station:30612225,Wohlgelegen - Ludolf-Krehl-Straße,10,2026-05-24 02:31:44+02
NBV:Station:339343,Neckarstadt - Alter Messplatz,11,2026-05-24 02:31:44+02
NBV:Station:27230871,Neckarstadt-Ost - Herzogenriedpark,4,2026-05-24 02:31:44+02
NBV:Station:339485,Schwetzingerstadt - Pestalozzischule,10,2026-05-24 02:31:44+02
NBV:Station:5582461,Oststadt Karl-Ludwig-Straße,1,2026-05-24 02:31:44+02
NBV:Station:498226541,Turley - Heinrich-Wittkamp-Straße,11,2026-05-24 02:31:44+02
NBV:Station:28450544,Schwetzingerstadt - Krappmühlstraße,7,2026-05-24 02:31:44+02
NBV:Station:339472,A5 - Universität West,2,2026-05-24 02:31:44+02
NBV:Station:378595742,Feudenheim - Endstelle / Odenwald Straße,17,2026-05-24 02:31:44+02
NBV:Station:27230822,N2 – Stadthaus,1,2026-05-24 02:31:44+02
NBV:Station:378595589,Feudenheim - St. Peter & Paul Kirche,9,2026-05-24 02:31:44+02
NBV:Station:27231009,Neckarau - Friedrichstraße,22,2026-05-24 02:31:44+02
NBV:Station:28450242,Lindenhof - Hanns-Glückstein-Park ,9,2026-05-24 02:31:44+02
NBV:Station:339464,E4 - Rathaus,3,2026-05-24 02:31:44+02
NBV:Station:660999,Hemshof - BASF Süd,3,2026-05-24 02:31:44+02
NBV:Station:1557693,Lindenhof - Johanniskirche,4,2026-05-24 02:31:44+02
NBV:Station:30612250,U3 – Herschelbad,3,2026-05-24 02:31:44+02
NBV:Station:660971,Neckarau - Hans-Sachs-Ring,26,2026-05-24 02:31:44+02
NBV:Station:11272269,Schwanthalerplatz,3,2026-05-24 02:31:44+02
NBV:Station:11272337,Wredestraße,11,2026-05-24 02:31:44+02
NBV:Station:660939,Neckarau - Markuskirche,10,2026-05-24 02:31:44+02
NBV:Station:276163348,Tunnelstraße / Suezkanal,11,2026-05-24 02:31:44+02
NBV:Station:339456,Gewerkschaftshaus,1,2026-05-24 02:31:44+02
NBV:Station:33282236,Eastsite,4,2026-05-24 02:31:44+02
NBV:Station:28450681,Neckarstadt-Ost  - Clignetplatz,5,2026-05-24 02:31:44+02
NBV:Station:660943,Schwetzingerstadt - rnv Betriebshof Möhlstraße,1,2026-05-24 02:31:44+02
NBV:Station:260511069,Waldhof -  Gartenstadt / Freilichtbühne,2,2026-05-24 02:31:44+02
NBV:Station:33282690,Niederfeld - Diakonissen-Krankenhaus,4,2026-05-24 02:31:44+02
NBV:Station:30612162,Neuostheim – Dürerstraße,6,2026-05-24 02:31:44+02
